classnum blue green red nir swir1 swir2 BUI BSI NBI EVI NDWI MSAVI sdev edev bcdev
111.0000 403.9198 717.6505 696.0197 3252.3873 2203.7670 1229.8986 -0.8302 -0.1130 0.9096 0.4414 -0.6344 0.4112 0.0106 0.0858 0.0942
111.0000 433.7570 772.2780 784.5752 3265.9738 2571.4126 1483.1189 -0.7308 -0.0489 1.0306 0.4212 -0.6169 0.3942 0.0167 0.1018 0.1059
215.0000 960.4776 1252.5970 1330.1343 2642.9254 2572.8358 2098.6866 -0.3456 0.0399 1.4852 0.2437 -0.3589 0.1978 0.0018 0.0477 0.0447
215.0000 1052.9398 1323.9639 1396.2530 2431.8434 2298.2289 1958.7470 -0.3026 0.0282 1.5221 0.1977 -0.2976 0.1563 0.0016 0.0441 0.0419
215.0000 1328.3478 1624.7391 1705.0870 2601.5217 2742.6957 2273.6087 -0.1875 0.0597 1.7157 0.1723 -0.2357 0.1303 0.0012 0.0555 0.0465
112.0000 130.1969 256.9846 238.4838 2012.1152 834.0400 375.0354 -1.2001 -0.3328 0.5377 0.3549 -0.7722 0.3308 0.0035 0.0249 0.0667
216.0000 394.1114 599.6875 792.4402 1982.3342 2274.9185 1488.8995 -0.3614 0.1216 1.5770 0.2160 -0.5326 0.1993 0.0040 0.0664 0.0882
216.0000 351.8430 570.2248 801.8066 1906.8231 2282.9901 1457.4612 -0.3200 0.1519 1.6291 0.1965 -0.5389 0.1851 0.0034 0.0639 0.0864
216.0000 369.4805 570.8701 806.9870 1961.3344 2304.7208 1515.1883 -0.3351 0.1382 1.6266 0.2068 -0.5446 0.1935 0.0026 0.0553 0.0751
216.0000 244.5045 441.5090 626.7262 1636.7443 1914.1787 1310.2964 -0.3716 0.1441 1.5765 0.1867 -0.5747 0.1758 0.0044 0.0659 0.1059
216.0000 345.5935 622.0827 794.5288 2059.1691 2397.7806 1665.8705 -0.3570 0.1433 1.5872 0.2220 -0.5310 0.2105 0.0018 0.0747 0.0955
111.0000 307.5242 654.3038 565.4174 3489.4844 2087.8370 1107.6573 -0.9701 -0.1769 0.7647 0.5008 -0.6833 0.4796 0.0066 0.0719 0.0841
111.0000 327.3587 674.9229 655.9508 3233.9889 2193.4314 1203.7538 -0.8506 -0.1107 0.8900 0.4374 -0.6526 0.4198 0.0071 0.0679 0.0771
112.0000 171.5858 341.2647 322.1569 2328.6593 1019.1814 529.5686 -1.1266 -0.3031 0.6158 0.3816 -0.7240 0.3625 0.0059 0.0481 0.1030
111.0000 296.2523 664.9297 570.3694 3903.3982 2116.8703 1079.5225 -1.0370 -0.2183 0.6964 0.5509 -0.7071 0.5346 0.0089 0.0809 0.0847
111.0000 261.6827 629.2307 461.8880 4049.3400 1910.0147 956.5120 -1.1465 -0.2874 0.5966 0.6020 -0.7283 0.5846 0.0051 0.0625 0.0694
112.0000 151.0900 302.9329 284.0350 2362.0877 933.2425 438.0860 -1.2143 -0.3496 0.5282 0.3997 -0.7681 0.3802 0.0042 0.0407 0.0912
112.0000 139.1780 272.4327 248.4992 2113.0875 788.6871 358.2850 -1.2440 -0.3688 0.4942 0.3704 -0.7706 0.3462 0.0031 0.0278 0.0749
111.0000 214.0436 585.6077 364.4897 4422.2615 1765.1282 824.7641 -1.2745 -0.3694 0.4846 0.6752 -0.7650 0.6647 0.0019 0.0502 0.0530
112.0000 127.0441 257.4425 234.1945 2334.7708 740.4830 318.9848 -1.3360 -0.4344 0.4209 0.4095 -0.8006 0.3895 0.0037 0.0317 0.0798
111.0000 303.0818 679.2494 610.1290 3655.7569 2162.8544 1162.5350 -0.9649 -0.1745 0.7680 0.5050 -0.6846 0.4899 0.0096 0.0771 0.0867
112.0000 183.8032 320.7468 316.1952 2172.4210 1050.0694 501.4548 -1.0929 -0.2664 0.6344 0.3649 -0.7419 0.3384 0.0066 0.0372 0.0861
111.0000 363.1192 674.5483 708.4335 2872.5828 2228.7294 1278.4802 -0.7248 -0.0473 1.0360 0.3748 -0.6174 0.3541 0.0072 0.0690 0.0807
112.0000 209.8704 329.7040 359.5884 1639.9177 1226.3818 658.1594 -0.7831 -0.0809 0.9882 0.2605 -0.6612 0.2338 0.0092 0.0481 0.1134
112.0000 180.1704 303.7245 292.7110 2055.4291 1030.5868 490.1369 -1.0785 -0.2551 0.6533 0.3527 -0.7408 0.3240 0.0060 0.0361 0.0855
111.0000 336.4142 732.2124 591.5315 3769.9631 2113.7546 1114.9457 -1.0046 -0.2037 0.7257 0.5351 -0.6727 0.5093 0.0074 0.0761 0.0789
111.0000 351.7767 729.4428 664.3846 3595.3189 2396.2552 1304.9493 -0.8873 -0.1265 0.8536 0.4901 -0.6622 0.4687 0.0125 0.0846 0.0876
111.0000 359.6343 721.1538 629.3509 3600.4642 2198.5816 1179.9987 -0.9345 -0.1637 0.8014 0.5047 -0.6629 0.4771 0.0097 0.0779 0.0854
111.0000 302.9732 685.7321 436.4911 4689.4643 1911.5268 877.0357 -1.2475 -0.3591 0.5049 0.7067 -0.7439 0.6708 0.0020 0.0748 0.0652
111.0000 308.6929 716.4310 543.5000 4140.6095 1900.5690 1010.0548 -1.1350 -0.2897 0.5956 0.5958 -0.7033 0.5726 0.0118 0.1091 0.1085
111.0000 328.1098 644.9003 593.0968 3213.5679 1975.8844 1103.4624 -0.9129 -0.1544 0.8213 0.4545 -0.6610 0.4303 0.0107 0.0780 0.0907
111.0000 344.4579 689.8972 621.8486 3524.7056 2270.4271 1226.8551 -0.9103 -0.1434 0.8334 0.4933 -0.6704 0.4689 0.0121 0.0855 0.0964
111.0000 380.9866 730.2613 662.3400 3191.5745 1567.4941 962.4757 -0.9867 -0.2271 0.7172 0.4411 -0.6227 0.4112 0.0386 0.1564 0.1746
111.0000 359.5426 686.0210 656.9843 2905.3493 1982.0105 1171.4142 -0.8154 -0.1056 0.9234 0.3962 -0.6167 0.3710 0.0170 0.0992 0.1170
112.0000 172.6222 291.3375 272.5139 1899.2292 961.2620 447.3929 -1.0771 -0.2538 0.6502 0.3320 -0.7339 0.3016 0.0052 0.0329 0.0858
112.0000 210.7538 343.9610 330.8022 2119.4580 1167.0612 566.7841 -1.0213 -0.2195 0.7084 0.3568 -0.7207 0.3257 0.0065 0.0392 0.0852
112.0000 154.7904 261.0294 220.2500 2235.3529 818.3162 386.9596 -1.2886 -0.4035 0.4736 0.4059 -0.7895 0.3770 0.0061 0.0356 0.0892
111.0000 316.0355 666.0333 545.9557 3312.4989 1849.5565 1048.6075 -0.9950 -0.2029 0.7333 0.4855 -0.6633 0.4593 0.0150 0.1045 0.1146
112.0000 123.9926 263.2561 247.8723 2037.7216 882.2457 424.8285 -1.1773 -0.3165 0.5633 0.3548 -0.7692 0.3336 0.0057 0.0300 0.0802
112.0000 203.0733 352.5585 371.5650 1819.8850 1316.8393 725.4008 -0.8234 -0.0926 0.9302 0.2888 -0.6753 0.2631 0.0022 0.0293 0.0663
112.0000 173.8886 326.6413 332.0050 1928.9901 1132.0905 587.6218 -0.9677 -0.1814 0.7629 0.3159 -0.7097 0.2919 0.0047 0.0321 0.0755
215.0000 834.3026 1103.7281 1204.6316 2314.0263 2096.9649 1659.2105 -0.3614 0.0205 1.4724 0.2063 -0.3526 0.1747 0.0025 0.0501 0.0561
215.0000 1266.9138 1548.1466 1635.5431 2124.4224 2374.6552 2204.5690 -0.0851 0.0804 1.8839 0.0967 -0.1615 0.0734 0.0014 0.0506 0.0477
215.0000 795.3417 1103.4342 1245.9916 2533.6919 2732.1373 2144.1401 -0.3057 0.0890 1.5767 0.2299 -0.3958 0.1973 0.0018 0.0508 0.0492
215.0000 1791.5811 2181.2568 2297.8108 2565.1622 3143.4865 2903.2568 0.0392 0.1122 2.1286 0.0497 -0.0907 0.0384 0.0015 0.0569 0.0400
215.0000 1200.4706 1500.3029 1628.5294 2105.3147 2342.6265 2075.3500 -0.0845 0.0887 1.8902 0.0912 -0.1734 0.0717 0.0016 0.0490 0.0479
215.0000 905.1218 1133.2842 1225.6887 1908.6268 1981.9245 1697.9274 -0.1990 0.0639 1.7095 0.1342 -0.2553 0.1083 0.0018 0.0428 0.0503
215.0000 873.3571 1143.2238 1184.7714 2478.3238 2337.5143 1876.7524 -0.3677 0.0213 1.5007 0.2397 -0.3596 0.2021 0.0034 0.0601 0.0617
111.0000 441.6632 756.5727 771.1114 3012.8689 2330.4758 1344.3486 -0.7164 -0.0532 1.0384 0.3903 -0.5967 0.3605 0.0059 0.0695 0.0760
215.0000 600.7141 829.0306 885.6724 2288.1497 1976.6553 1477.0159 -0.5189 -0.0076 1.2591 0.2669 -0.4695 0.2291 0.0017 0.0411 0.0523
215.0000 1109.1885 1317.0990 1410.1597 1659.3259 2015.8019 1870.4569 0.0090 0.1031 2.0720 0.0514 -0.1172 0.0391 0.0019 0.0478 0.0514
215.0000 738.7746 979.5524 1022.1701 2294.8109 2044.4401 1581.5343 -0.4421 0.0041 1.3442 0.2462 -0.4019 0.2031 0.0021 0.0456 0.0541
111.0000 310.6802 703.7207 594.4234 3798.6667 2104.9955 1115.5135 -1.0146 -0.2065 0.7128 0.5323 -0.6868 0.5142 0.0044 0.0625 0.0704
111.0000 263.7077 614.7333 454.9282 3388.8974 1752.5846 919.4359 -1.0799 -0.2459 0.6537 0.5184 -0.6923 0.4966 0.0075 0.0844 0.1016
112.0000 222.2829 363.8626 373.8189 2013.1811 1259.1430 640.8788 -0.9196 -0.1585 0.8126 0.3252 -0.6938 0.2963 0.0029 0.0293 0.0621
112.0000 235.6760 362.6075 415.7788 1460.5888 1600.7227 921.7508 -0.4827 0.0978 1.4742 0.2114 -0.5925 0.1881 0.0029 0.0383 0.0764
112.0000 291.9859 504.6656 550.5705 2168.8417 1805.0511 1018.7555 -0.6938 -0.0291 1.0965 0.3042 -0.6227 0.2806 0.0035 0.0408 0.0632
112.0000 203.3601 332.1280 341.7574 1861.8199 1152.3557 580.1339 -0.9258 -0.1614 0.8036 0.3064 -0.6969 0.2776 0.0026 0.0280 0.0670
112.0000 211.3417 368.2412 370.2462 2060.7286 1162.6382 584.2764 -0.9726 -0.1943 0.7480 0.3321 -0.6964 0.3052 0.0026 0.0303 0.0660
215.0000 728.6609 991.1545 1077.0472 2484.3133 2387.3948 1840.3176 -0.4156 0.0369 1.4023 0.2601 -0.4293 0.2211 0.0024 0.0457 0.0492
215.0000 655.3249 905.5649 954.9180 2434.5025 2119.9341 1591.9593 -0.5042 -0.0045 1.2766 0.2776 -0.4552 0.2370 0.0029 0.0491 0.0577
112.0000 208.1262 408.1068 397.6214 2116.1748 1290.6311 654.6214 -0.9277 -0.1609 0.8018 0.3317 -0.6764 0.3082 0.0042 0.0334 0.0663
111.0000 366.0225 693.2535 650.1662 3427.5493 1899.1662 1182.5634 -0.9670 -0.1961 0.7462 0.4759 -0.6629 0.4492 0.0378 0.1659 0.1724
112.0000 275.4010 428.8978 514.4166 1554.8538 1812.2406 1083.4075 -0.4217 0.1217 1.5141 0.2061 -0.5661 0.1844 0.0052 0.0434 0.0755
111.0000 290.1726 664.9391 447.7665 4582.8604 1936.7995 965.2157 -1.2244 -0.3416 0.5253 0.6843 -0.7454 0.6551 0.0034 0.0766 0.0696
111.0000 331.1935 743.5516 526.1677 4631.0613 2148.2968 1051.5774 -1.1599 -0.2985 0.5804 0.6701 -0.7226 0.6354 0.0072 0.1088 0.1001
215.0000 859.9694 1157.8440 1328.4404 2030.9327 2210.6483 1864.8654 -0.1676 0.0990 1.7622 0.1293 -0.2724 0.1086 0.0015 0.0417 0.0449
111.0000 431.1283 783.3829 727.4368 3468.1190 2487.4926 1486.2249 -0.8154 -0.0962 0.9338 0.4682 -0.6307 0.4349 0.0265 0.1275 0.1378
215.0000 595.2581 872.4489 932.2446 2465.9140 2106.7366 1526.8925 -0.5256 -0.0046 1.2516 0.2811 -0.4738 0.2467 0.0037 0.0541 0.0632
215.0000 521.2687 752.6945 778.0362 2275.0593 1785.2936 1275.2954 -0.6034 -0.0435 1.1475 0.2855 -0.4975 0.2485 0.0026 0.0489 0.0648
215.0000 956.8235 1206.4559 1307.5882 1923.3971 2097.3529 1847.6765 -0.1493 0.0829 1.7851 0.1207 -0.2315 0.0961 0.0016 0.0389 0.0424
111.0000 439.3762 807.6646 778.6928 3347.3354 2564.3950 1498.4013 -0.7555 -0.0631 0.9997 0.4359 -0.6111 0.4068 0.0248 0.1240 0.1377
215.0000 570.9749 822.7462 863.7538 2465.2764 2043.8568 1481.3291 -0.5714 -0.0234 1.1985 0.2988 -0.4962 0.2604 0.0031 0.0515 0.0605
216.0000 431.3810 725.4722 907.9484 2374.1984 2119.1786 1377.9325 -0.5003 0.0389 1.2825 0.2512 -0.5304 0.2368 0.0167 0.1014 0.1228
216.0000 460.9891 781.9101 967.4496 2368.5147 2441.1070 1551.0000 -0.4012 0.0935 1.4523 0.2382 -0.5014 0.2245 0.0048 0.0635 0.0697
112.0000 334.6179 555.9024 628.8455 2390.1179 2052.4553 1155.4024 -0.6598 -0.0085 1.1232 0.3224 -0.6226 0.2986 0.0066 0.0609 0.0748
112.0000 336.0714 544.1623 596.8831 2424.3961 2009.9935 1146.9805 -0.7030 -0.0323 1.0732 0.3389 -0.6341 0.3115 0.0078 0.0646 0.0851
111.0000 315.7959 710.2322 599.9925 4060.9082 2241.8558 1159.6873 -1.0303 -0.2125 0.7015 0.5655 -0.7020 0.5468 0.0138 0.1029 0.1080
112.0000 105.6094 223.5657 222.7225 2087.0909 772.3831 342.3164 -1.2652 -0.3754 0.4809 0.3685 -0.8055 0.3489 0.0028 0.0231 0.0655
112.0000 136.4686 267.0387 270.4601 2069.3926 916.0787 433.0474 -1.1546 -0.3008 0.5759 0.3546 -0.7711 0.3327 0.0050 0.0310 0.0819
112.0000 111.7082 241.3332 219.2077 2395.3855 745.9656 308.7485 -1.3567 -0.4439 0.4043 0.4222 -0.8166 0.4052 0.0023 0.0231 0.0596
112.0000 88.4041 213.1566 199.2169 2354.6626 756.9792 314.5604 -1.3556 -0.4368 0.4092 0.4176 -0.8333 0.4040 0.0026 0.0245 0.0636
112.0000 105.0453 237.4341 218.3888 2195.5405 818.6838 360.4388 -1.2737 -0.3780 0.4764 0.3879 -0.8038 0.3696 0.0023 0.0228 0.0609
112.0000 112.2057 233.9742 233.2459 1999.1477 890.7785 419.7957 -1.1731 -0.3054 0.5664 0.3510 -0.7895 0.3301 0.0048 0.0341 0.0911
112.0000 105.7248 233.0993 216.9604 2260.9813 752.5749 321.4322 -1.3238 -0.4181 0.4311 0.3997 -0.8126 0.3818 0.0024 0.0220 0.0618
111.0000 311.5787 732.6011 532.4270 4271.3989 2102.2865 1055.9213 -1.1170 -0.2691 0.6189 0.6172 -0.7067 0.5917 0.0070 0.0778 0.0878
112.0000 181.4276 339.0373 378.6425 2056.7039 1325.2149 743.2215 -0.9077 -0.1394 0.8333 0.3233 -0.7166 0.3029 0.0044 0.0379 0.0791
112.0000 151.2246 285.9041 258.1368 2083.2994 811.6316 361.0725 -1.2173 -0.3520 0.5158 0.3647 -0.7580 0.3385 0.0026 0.0222 0.0552
112.0000 107.3687 232.2360 194.2541 2142.9610 728.8966 308.6740 -1.3248 -0.4177 0.4331 0.3888 -0.8037 0.3668 0.0025 0.0252 0.0720
112.0000 169.0712 311.2271 275.7152 2235.9392 980.5021 452.3266 -1.1724 -0.3160 0.5645 0.3875 -0.7554 0.3605 0.0031 0.0321 0.0682
111.0000 247.6006 621.3994 394.6508 4648.1844 1840.2905 850.5978 -1.2745 -0.3725 0.4829 0.7011 -0.7634 0.6810 0.0027 0.0561 0.0596
111.0000 295.8362 645.5963 528.3512 3857.7969 1964.0747 1012.9672 -1.0826 -0.2500 0.6510 0.5612 -0.7130 0.5402 0.0061 0.0667 0.0749
111.0000 255.8494 630.4545 415.7443 4549.7500 1848.5653 858.3466 -1.2530 -0.3588 0.5000 0.6828 -0.7559 0.6623 0.0025 0.0590 0.0607
111.0000 248.5339 602.7895 401.1998 4336.1189 1766.6683 837.9382 -1.2472 -0.3563 0.5057 0.6599 -0.7544 0.6410 0.0031 0.0667 0.0695
111.0000 233.1818 597.2810 379.1074 4506.0744 1751.4132 810.8595 -1.2847 -0.3798 0.4734 0.6861 -0.7657 0.6705 0.0030 0.0652 0.0666
111.0000 241.0723 607.6795 387.2096 4545.5831 1822.6145 847.2289 -1.2686 -0.3676 0.4887 0.6897 -0.7633 0.6719 0.0030 0.0706 0.0688
111.0000 231.3658 589.5142 375.2624 4347.0585 1739.1274 804.4333 -1.2671 -0.3671 0.4894 0.6671 -0.7602 0.6516 0.0026 0.0631 0.0663
111.0000 262.9877 579.9236 488.8276 3551.6010 1993.8645 1041.9261 -1.0376 -0.2111 0.7012 0.5274 -0.7188 0.5104 0.0156 0.0947 0.1129
112.0000 130.1486 250.9922 216.4897 2026.6939 793.3480 349.8873 -1.2436 -0.3621 0.5002 0.3659 -0.7792 0.3395 0.0023 0.0252 0.0695
112.0000 92.6835 213.0805 184.2144 2061.8172 725.0084 307.8385 -1.3151 -0.4067 0.4426 0.3756 -0.8123 0.3549 0.0018 0.0218 0.0634
112.0000 119.5194 264.6169 211.7540 2440.9094 867.8928 370.3806 -1.3156 -0.4074 0.4443 0.4343 -0.8039 0.4154 0.0023 0.0277 0.0669
112.0000 75.8955 213.3250 199.5553 2256.9083 740.6376 314.5679 -1.3425 -0.4254 0.4190 0.3987 -0.8269 0.3862 0.0011 0.0176 0.0477
112.0000 209.2888 375.2153 327.2010 2518.9459 990.8020 455.9122 -1.2073 -0.3529 0.5273 0.4224 -0.7393 0.3945 0.0040 0.0435 0.0880
112.0000 169.7480 329.7411 305.9323 2248.3072 950.4997 448.6677 -1.1679 -0.3197 0.5622 0.3780 -0.7432 0.3544 0.0038 0.0332 0.0748
112.0000 149.5193 290.7434 256.5018 2338.7347 764.8844 328.8993 -1.3103 -0.4202 0.4388 0.4068 -0.7778 0.3837 0.0029 0.0321 0.0790
111.0000 299.4771 641.2283 491.2751 4007.6985 1990.5980 995.7698 -1.1168 -0.2688 0.6214 0.5973 -0.7236 0.5717 0.0065 0.0698 0.0790
112.0000 151.2855 266.2748 255.8693 1980.7708 878.0261 406.4102 -1.1569 -0.3060 0.5737 0.3480 -0.7629 0.3207 0.0034 0.0236 0.0626
111.0000 390.0374 730.4735 670.2710 3277.0062 1975.9938 1127.4611 -0.9012 -0.1596 0.8187 0.4521 -0.6327 0.4220 0.0148 0.0985 0.1144
112.0000 213.9061 365.1351 336.7420 2271.3656 1102.0947 553.6725 -1.0918 -0.2710 0.6348 0.3800 -0.7232 0.3498 0.0052 0.0447 0.0889
112.0000 180.4793 307.2524 315.5484 2066.2095 1142.0029 573.1462 -1.0239 -0.2143 0.7066 0.3469 -0.7409 0.3203 0.0031 0.0312 0.0702
216.0000 234.1446 438.9298 496.9256 1964.8017 1332.4504 920.4959 -0.7514 -0.0791 0.9890 0.2759 -0.6198 0.2575 0.0338 0.0952 0.1859
112.0000 154.8953 254.3953 199.0000 237.7907 123.6860 81.5233 -0.3539 -0.0931 1.5120 0.0088 0.1027 0.0073 0.0321 0.0191 0.1819
112.0000 192.3444 337.7271 327.0250 2258.3139 1040.7830 508.1912 -1.1160 -0.2859 0.6105 0.3770 -0.7389 0.3507 0.0044 0.0403 0.0860
112.0000 164.9526 292.7055 266.0354 2154.2250 881.4784 402.7829 -1.1973 -0.3375 0.5380 0.3764 -0.7599 0.3487 0.0044 0.0303 0.0746
112.0000 169.6154 291.7983 269.5568 2267.5576 939.4050 418.8320 -1.2007 -0.3371 0.5361 0.3956 -0.7713 0.3680 0.0048 0.0340 0.0800
111.0000 302.0146 662.8932 606.8932 3596.0922 2237.6748 1174.3981 -0.9438 -0.1563 0.7918 0.4991 -0.6886 0.4839 0.0085 0.0696 0.0807
111.0000 249.9777 576.0559 367.9832 4255.0000 1746.1341 814.3631 -1.2582 -0.3610 0.4978 0.6659 -0.7613 0.6439 0.0025 0.0488 0.0583
111.0000 288.1174 609.0619 501.3118 3626.0517 1959.0792 1014.9095 -1.0495 -0.2265 0.6887 0.5388 -0.7100 0.5169 0.0118 0.0829 0.1006
216.0000 354.6606 663.2294 778.4862 2574.0459 1960.4495 1250.2477 -0.6599 -0.0304 1.0829 0.3073 -0.5854 0.2941 0.0172 0.0914 0.1132
111.0000 344.6182 702.8742 666.3851 3445.9430 2264.6993 1274.0050 -0.8817 -0.1281 0.8544 0.4676 -0.6606 0.4478 0.0171 0.0957 0.1079
112.0000 141.0115 256.5057 250.2471 2781.2644 764.2213 315.4080 -1.4034 -0.4849 0.3659 0.4783 -0.8308 0.4630 0.0029 0.0307 0.0700
111.0000 262.6752 607.5299 421.0000 4262.4145 1856.9359 888.1538 -1.2125 -0.3301 0.5358 0.6478 -0.7501 0.6265 0.0039 0.0553 0.0643
111.0000 358.4482 687.9878 629.0061 2998.0884 1738.0335 1028.9878 -0.9177 -0.1733 0.7968 0.4201 -0.6256 0.3920 0.0204 0.1004 0.1233
111.0000 316.9237 693.3815 610.5382 3724.0040 2149.6506 1119.2129 -0.9848 -0.1881 0.7445 0.5184 -0.6855 0.5004 0.0057 0.0725 0.0791
111.0000 352.5522 756.0027 655.9973 3880.1538 2378.1044 1268.2363 -0.9496 -0.1646 0.7841 0.5312 -0.6735 0.5087 0.0066 0.0667 0.0712
111.0000 333.9403 691.6205 647.7247 3412.2037 2139.3683 1170.3039 -0.9092 -0.1476 0.8228 0.4670 -0.6620 0.4479 0.0097 0.0752 0.0865
216.0000 370.8074 641.3778 771.8790 1907.9309 2214.3580 1683.2494 -0.3468 0.1352 1.5745 0.2063 -0.4954 0.1907 0.0061 0.0717 0.0946
216.0000 411.2449 692.2585 835.1293 2253.3946 2466.9524 1645.0408 -0.4118 0.1074 1.4756 0.2497 -0.5287 0.2326 0.0061 0.0873 0.0986
216.0000 483.8760 793.5207 1025.8099 2048.3719 2473.2645 1779.5124 -0.2389 0.1600 1.7124 0.1755 -0.4414 0.1644 0.0040 0.0705 0.0849
216.0000 366.2789 621.9505 843.8993 1724.9538 2330.3795 1770.5330 -0.1923 0.2063 1.8454 0.1568 -0.4696 0.1470 0.0061 0.0807 0.1061
216.0000 458.0876 785.6870 993.9030 2286.6009 2329.1596 1585.0704 -0.3845 0.0951 1.4600 0.2181 -0.4883 0.2068 0.0100 0.0844 0.1028
111.0000 364.9279 735.5860 663.0302 3219.5907 1968.8977 1194.6628 -0.8957 -0.1516 0.8242 0.4409 -0.6268 0.4153 0.0206 0.1414 0.1344
111.0000 383.3913 744.3894 528.4405 4609.5822 1917.5709 1016.4518 -1.2024 -0.3407 0.5371 0.6839 -0.7206 0.6320 0.0092 0.1357 0.1075
111.0000 320.5481 698.7218 552.5953 3900.7707 2149.3862 1133.8870 -1.0388 -0.2192 0.6992 0.5645 -0.6951 0.5393 0.0092 0.0814 0.0864
112.0000 82.1380 207.4252 192.9274 1726.7718 775.7694 368.0762 -1.1757 -0.3012 0.5668 0.3122 -0.7841 0.2909 0.0019 0.0190 0.0598
112.0000 139.4915 261.2631 219.2355 2162.3381 832.2454 367.4290 -1.2593 -0.3731 0.4890 0.3900 -0.7837 0.3632 0.0031 0.0309 0.0770
112.0000 71.1950 210.3743 179.8749 1971.0180 859.4126 390.8106 -1.2243 -0.3255 0.5300 0.3575 -0.8065 0.3397 0.0009 0.0170 0.0468
111.0000 354.7039 691.5342 611.1139 3549.8007 2070.8462 1234.3929 -0.9672 -0.1851 0.7606 0.5044 -0.6734 0.4761 0.0267 0.1361 0.1388
111.0000 400.4197 730.4678 677.0417 3617.6157 1938.6460 1200.9064 -0.9845 -0.2112 0.7299 0.5006 -0.6627 0.4685 0.0237 0.1309 0.1356
111.0000 353.8530 703.4399 573.9368 4026.5917 2114.9721 1142.1543 -1.0609 -0.2396 0.6704 0.5828 -0.7019 0.5505 0.0188 0.1282 0.1314
112.0000 85.8245 208.7052 187.6573 2001.6396 759.0437 336.3042 -1.2768 -0.3751 0.4762 0.3627 -0.8103 0.3430 0.0016 0.0191 0.0559
111.0000 383.5475 719.7095 641.6257 3404.4134 2139.0000 1333.1285 -0.9092 -0.1531 0.8210 0.4799 -0.6501 0.4480 0.0293 0.1297 0.1461
111.0000 343.4914 669.1581 504.6942 4318.8591 2149.5601 1154.4089 -1.1217 -0.2726 0.6205 0.6444 -0.7304 0.6051 0.0146 0.1444 0.1260
111.0000 320.8194 716.0866 545.2940 4255.1940 2153.6388 1086.7269 -1.0978 -0.2570 0.6387 0.6127 -0.7108 0.5863 0.0107 0.0911 0.0973
112.0000 98.5630 244.9832 233.9384 1749.3501 966.6415 508.1989 -1.0441 -0.2107 0.7022 0.3045 -0.7506 0.2847 0.0021 0.0222 0.0611
112.0000 221.8199 369.6894 419.4907 1351.4224 1511.3975 1044.8944 -0.4640 0.0980 1.4814 0.1904 -0.5635 0.1698 0.0019 0.0265 0.0542
111.0000 410.8380 740.1725 786.2928 2985.0972 2603.9144 1492.2847 -0.6495 -0.0005 1.1396 0.3757 -0.6019 0.3535 0.0117 0.0893 0.0874
111.0000 402.3303 740.3211 725.2155 3355.9963 2592.1929 1478.8077 -0.7706 -0.0619 0.9948 0.4474 -0.6375 0.4205 0.0179 0.1058 0.1085
112.0000 132.2076 300.2587 341.8965 2139.5439 1318.4493 653.1491 -0.9603 -0.1548 0.7790 0.3402 -0.7534 0.3262 0.0031 0.0266 0.0595
112.0000 141.6676 300.8044 338.4526 1890.8161 1292.7714 683.2357 -0.8830 -0.1095 0.8659 0.3015 -0.7246 0.2836 0.0030 0.0261 0.0628
111.0000 365.8670 680.6128 583.5724 4012.6342 1849.0499 971.7221 -1.1116 -0.2849 0.6135 0.5806 -0.7085 0.5453 0.0144 0.1150 0.1241
111.0000 380.3314 737.8387 717.7032 3339.5362 2519.6220 1427.9953 -0.7832 -0.0688 0.9759 0.4429 -0.6369 0.4202 0.0239 0.1314 0.1278
111.0000 286.8628 602.9204 485.8628 4006.6062 1504.6947 738.0841 -1.2376 -0.3666 0.4972 0.5958 -0.7383 0.5733 0.0081 0.0933 0.1091
112.0000 122.2345 286.0436 279.1182 1914.8436 988.4364 512.5345 -1.0649 -0.2370 0.6732 0.3228 -0.7393 0.3045 0.0016 0.0214 0.0539
111.0000 300.4883 614.8592 507.8638 3734.4648 1648.3099 872.3005 -1.1443 -0.3020 0.5826 0.5546 -0.7159 0.5298 0.0128 0.0925 0.1092
111.0000 305.6389 611.9244 481.0132 3609.2647 1990.7524 1106.5350 -1.0534 -0.2261 0.6863 0.5506 -0.7098 0.5212 0.0204 0.1173 0.1273
111.0000 355.9764 697.2853 646.6027 3360.1878 2349.7611 1299.1636 -0.8518 -0.1067 0.8970 0.4654 -0.6555 0.4405 0.0156 0.1051 0.1093
111.0000 410.1040 757.8064 725.2341 3385.6763 2515.7312 1462.2225 -0.7923 -0.0782 0.9622 0.4532 -0.6334 0.4246 0.0305 0.1422 0.1550
112.0000 181.6526 342.3718 374.6845 1655.0017 1245.8778 733.0893 -0.7727 -0.0649 0.9909 0.2549 -0.6569 0.2337 0.0030 0.0268 0.0656
111.0000 321.6069 577.0629 524.2799 3257.7972 1605.3616 969.4686 -1.0598 -0.2532 0.6586 0.4878 -0.6979 0.4575 0.0410 0.1592 0.1913
112.0000 117.5511 255.6963 254.9192 1618.5972 954.3946 499.9426 -0.9838 -0.1788 0.7529 0.2776 -0.7260 0.2553 0.0029 0.0221 0.0652
112.0000 191.2759 347.2069 366.6207 1605.2874 1242.7816 751.7471 -0.7509 -0.0606 1.0390 0.2497 -0.6387 0.2272 0.0033 0.0282 0.0659
111.0000 483.7518 870.4453 837.3241 3331.6131 2246.7737 1418.1474 -0.7925 -0.1063 0.9279 0.4233 -0.5855 0.3913 0.0375 0.1530 0.1686
