# crop nbart_red nbart_nir NDVI SOS POS EOS Trough vSOS vPOS vEOS LOS AOS ROG ROS
1.000000 1193.654907 1900.010620 0.228323 27.000000 59.000000 203.000000 0.154877 0.357497 0.707842 0.217944 176.000000 0.552965 0.010948 -0.003402
1.000000 1250.859375 1944.746704 0.217138 27.000000 59.000000 203.000000 0.147249 0.332918 0.722236 0.203054 176.000000 0.574988 0.012166 -0.003605
1.000000 1119.312134 1850.646362 0.246244 27.000000 59.000000 219.000000 0.169104 0.393003 0.665348 0.242905 192.000000 0.496244 0.008511 -0.002640
1.000000 1145.325806 1870.117188 0.240360 27.000000 59.000000 203.000000 0.170748 0.356381 0.672551 0.240088 176.000000 0.501803 0.009880 -0.003003
1.000000 1173.900757 1831.138184 0.218712 27.000000 59.000000 219.000000 0.150404 0.324133 0.667050 0.210242 192.000000 0.516646 0.010716 -0.002855
1.000000 1085.085938 1695.271973 0.219463 27.000000 59.000000 203.000000 0.163923 0.364856 0.670540 0.219264 176.000000 0.506618 0.009553 -0.003134
1.000000 1038.861206 1743.627441 0.253286 27.000000 59.000000 203.000000 0.178623 0.364192 0.644092 0.256788 176.000000 0.465469 0.008747 -0.002690
1.000000 1054.696411 1748.574219 0.247524 27.000000 59.000000 219.000000 0.185714 0.408242 0.671949 0.251950 192.000000 0.486235 0.008241 -0.002625
1.000000 1155.073120 1832.637939 0.226784 27.000000 59.000000 203.000000 0.151596 0.412307 0.699301 0.223080 176.000000 0.547705 0.008969 -0.003307
1.000000 1201.145996 1838.917969 0.209789 27.000000 59.000000 203.000000 0.152542 0.345133 0.681127 0.205009 176.000000 0.528585 0.010500 -0.003306
1.000000 1165.476074 1784.872437 0.209940 27.000000 59.000000 219.000000 0.154958 0.342141 0.684478 0.202582 192.000000 0.529520 0.010698 -0.003012
1.000000 1162.855835 1812.201660 0.218263 27.000000 59.000000 203.000000 0.151269 0.346000 0.684006 0.214207 176.000000 0.532737 0.010563 -0.003262
1.000000 1038.212280 1671.738892 0.233778 27.000000 59.000000 203.000000 0.167332 0.330269 0.707804 0.229257 176.000000 0.540472 0.011798 -0.003323
1.000000 1164.571899 1846.315308 0.226426 27.000000 59.000000 219.000000 0.160000 0.348652 0.701953 0.218282 192.000000 0.541953 0.011041 -0.003023
1.000000 1179.830444 1842.353027 0.219220 27.000000 59.000000 219.000000 0.159099 0.376970 0.709240 0.214260 192.000000 0.550141 0.010383 -0.003094
1.000000 1282.857544 1983.108887 0.214409 27.000000 59.000000 203.000000 0.146053 0.357405 0.708397 0.196268 176.000000 0.562344 0.010968 -0.003556
1.000000 1077.071045 1705.669678 0.225892 27.000000 59.000000 219.000000 0.171429 0.361842 0.641379 0.226186 192.000000 0.469951 0.008736 -0.002595
1.000000 989.355957 1650.770752 0.250524 27.000000 59.000000 219.000000 0.183658 0.403005 0.649796 0.258684 192.000000 0.466138 0.007712 -0.002444
1.000000 1029.122070 1725.919189 0.252917 27.000000 59.000000 219.000000 0.180597 0.424658 0.665904 0.257773 192.000000 0.485307 0.007539 -0.002551
1.000000 1128.134766 1802.582642 0.230131 27.000000 59.000000 219.000000 0.171171 0.371392 0.675600 0.227928 192.000000 0.504429 0.009507 -0.002798
1.000000 1187.188110 1852.675049 0.218920 27.000000 59.000000 219.000000 0.147337 0.344229 0.686145 0.213499 192.000000 0.538808 0.010685 -0.002954
1.000000 1155.605469 1762.791870 0.208055 27.000000 59.000000 219.000000 0.152231 0.333562 0.682603 0.206545 192.000000 0.530372 0.010908 -0.002975
1.000000 1143.934326 1779.841187 0.217495 27.000000 59.000000 203.000000 0.154533 0.340778 0.700779 0.212393 176.000000 0.546246 0.011250 -0.003392
1.000000 1125.276978 1784.547852 0.226567 27.000000 59.000000 219.000000 0.154717 0.311118 0.693944 0.216747 192.000000 0.539227 0.011963 -0.002982
1.000000 1081.551147 1714.296753 0.226316 27.000000 59.000000 219.000000 0.163755 0.415753 0.733612 0.220000 192.000000 0.569857 0.009933 -0.003210
1.000000 1126.020264 1774.792480 0.223652 27.000000 59.000000 203.000000 0.162105 0.428302 0.738844 0.223635 176.000000 0.576739 0.009704 -0.003578
1.000000 1212.011108 1881.403931 0.216393 27.000000 59.000000 219.000000 0.158445 0.436864 0.733956 0.206006 192.000000 0.575511 0.009284 -0.003300
1.000000 1120.040527 1793.451050 0.231135 27.000000 59.000000 219.000000 0.161969 0.292058 0.592966 0.216836 192.000000 0.430997 0.009403 -0.002351
1.000000 1038.767822 1692.216309 0.239272 27.000000 59.000000 203.000000 0.177295 0.378981 0.619793 0.247596 176.000000 0.442499 0.007525 -0.002585
1.000000 1056.213013 1710.552490 0.236500 27.000000 59.000000 203.000000 0.170446 0.405459 0.696918 0.241998 176.000000 0.526472 0.009108 -0.003159
1.000000 1130.193848 1804.159912 0.229681 27.000000 59.000000 203.000000 0.156522 0.373193 0.695426 0.224371 176.000000 0.538904 0.010070 -0.003271
1.000000 1152.902344 1828.685059 0.226652 27.000000 59.000000 203.000000 0.163111 0.342032 0.682913 0.225337 176.000000 0.519802 0.010653 -0.003178
1.000000 1139.831543 1795.433716 0.223354 27.000000 59.000000 219.000000 0.157752 0.348315 0.700220 0.213426 192.000000 0.542468 0.010997 -0.003042
1.000000 1139.831543 1795.433716 0.223354 27.000000 59.000000 219.000000 0.157752 0.348315 0.700220 0.213426 192.000000 0.542468 0.010997 -0.003042
1.000000 1153.966675 1791.590576 0.216470 27.000000 59.000000 219.000000 0.157964 0.435829 0.748201 0.208863 192.000000 0.590237 0.009762 -0.003371
1.000000 1046.706299 1735.521362 0.247577 27.000000 59.000000 203.000000 0.176259 0.373163 0.612850 0.256746 176.000000 0.436591 0.007490 -0.002473
1.000000 1046.706299 1735.521362 0.247577 27.000000 59.000000 203.000000 0.176259 0.373163 0.612850 0.256746 176.000000 0.436591 0.007490 -0.002473
1.000000 1125.558350 1806.734131 0.232301 27.000000 59.000000 203.000000 0.167294 0.369629 0.649711 0.233506 176.000000 0.482417 0.008753 -0.002890
1.000000 1169.575439 1830.783691 0.220376 27.000000 59.000000 219.000000 0.151979 0.367417 0.683107 0.213257 192.000000 0.531128 0.009865 -0.002937
1.000000 1225.425171 1885.691040 0.212228 27.000000 59.000000 219.000000 0.151420 0.274718 0.659844 0.201521 192.000000 0.508425 0.012035 -0.002865
1.000000 1153.128540 1818.599487 0.223934 27.000000 59.000000 219.000000 0.157393 0.339239 0.692907 0.211237 192.000000 0.535514 0.011052 -0.003010
1.000000 1164.802612 1857.448975 0.229182 27.000000 59.000000 203.000000 0.153011 0.414234 0.730789 0.218035 176.000000 0.577778 0.009892 -0.003561
1.000000 1128.607544 1751.173950 0.216185 27.000000 59.000000 203.000000 0.154517 0.318313 0.642099 0.209545 176.000000 0.487583 0.010118 -0.003004
1.000000 1104.854980 1725.203857 0.219200 27.000000 59.000000 219.000000 0.150071 0.321543 0.630500 0.220628 192.000000 0.480429 0.009655 -0.002562
1.000000 1247.965942 1910.433228 0.209748 27.000000 59.000000 219.000000 0.139455 0.316035 0.667039 0.197391 192.000000 0.527584 0.010969 -0.002935
1.000000 1235.859497 1899.173828 0.211581 27.000000 59.000000 219.000000 0.155106 0.276847 0.650346 0.201933 192.000000 0.495240 0.011672 -0.002803
1.000000 1193.530396 1863.514648 0.219161 11.000000 59.000000 203.000000 0.144993 0.268132 0.650849 0.207265 192.000000 0.505856 0.007973 -0.003080
1.000000 1115.147339 1767.309692 0.226252 27.000000 59.000000 219.000000 0.162088 0.378809 0.668676 0.215171 192.000000 0.506588 0.009058 -0.002834
1.000000 1056.638916 1674.752686 0.226300 27.000000 59.000000 219.000000 0.169825 0.420223 0.693580 0.225730 192.000000 0.523754 0.008542 -0.002924
1.000000 1341.527466 1971.600830 0.190175 11.000000 59.000000 219.000000 0.139024 0.250397 0.638897 0.182345 208.000000 0.499873 0.008094 -0.002853
1.000000 1216.115967 1878.259521 0.213983 11.000000 59.000000 219.000000 0.154920 0.270283 0.670991 0.203218 208.000000 0.516071 0.008348 -0.002924
1.000000 1204.574463 1838.202881 0.208240 27.000000 59.000000 219.000000 0.141740 0.282723 0.675795 0.196653 192.000000 0.534055 0.012284 -0.002995
1.000000 1123.625122 1734.079346 0.213617 27.000000 59.000000 203.000000 0.161115 0.363458 0.686833 0.210546 176.000000 0.525718 0.010105 -0.003308
1.000000 1288.896362 1946.127563 0.203161 11.000000 59.000000 219.000000 0.147349 0.263297 0.657511 0.199098 208.000000 0.510162 0.008213 -0.002865
1.000000 1132.452881 1777.674194 0.221716 27.000000 59.000000 219.000000 0.158368 0.389198 0.720368 0.218909 192.000000 0.562000 0.010349 -0.003134
1.000000 1112.655518 1711.761841 0.212117 27.000000 59.000000 219.000000 0.152000 0.321282 0.696771 0.206729 192.000000 0.544771 0.011734 -0.003063
1.000000 1155.739014 1780.210327 0.212698 27.000000 59.000000 203.000000 0.146128 0.352725 0.692478 0.208580 176.000000 0.546350 0.010617 -0.003360
1.000000 1128.669312 1752.594360 0.216546 27.000000 59.000000 203.000000 0.160217 0.317057 0.669317 0.209234 176.000000 0.509100 0.011008 -0.003195
1.000000 1109.908691 1714.938354 0.214181 27.000000 59.000000 219.000000 0.153684 0.329538 0.679823 0.205197 192.000000 0.526139 0.010946 -0.002966
1.000000 1239.901611 1875.081787 0.203911 27.000000 59.000000 219.000000 0.143878 0.306861 0.697245 0.192294 192.000000 0.553367 0.012199 -0.003156
1.000000 1190.114990 1815.922852 0.208184 27.000000 59.000000 219.000000 0.140434 0.306268 0.698528 0.195958 192.000000 0.558094 0.012258 -0.003141
1.000000 1115.611206 1706.852051 0.209477 27.000000 59.000000 219.000000 0.155493 0.308392 0.692053 0.197997 192.000000 0.536560 0.011989 -0.003088
1.000000 1201.194824 1829.749023 0.207379 27.000000 59.000000 219.000000 0.143949 0.266225 0.638262 0.191706 192.000000 0.494313 0.011626 -0.002791
1.000000 1140.738159 1746.583984 0.209830 27.000000 59.000000 219.000000 0.144403 0.276338 0.682665 0.201201 192.000000 0.538262 0.012698 -0.003009
1.000000 1268.619507 1877.542114 0.193545 27.000000 59.000000 219.000000 0.134855 0.264894 0.612408 0.177285 192.000000 0.477552 0.010860 -0.002720
1.000000 1225.438477 1826.061035 0.196829 27.000000 59.000000 219.000000 0.130546 0.279723 0.621993 0.170801 192.000000 0.491447 0.010696 -0.002820
1.000000 1167.501221 1774.849243 0.206416 11.000000 59.000000 219.000000 0.142951 0.255080 0.643219 0.197921 208.000000 0.500267 0.008086 -0.002783
1.000000 1278.408936 1861.161499 0.185615 27.000000 59.000000 219.000000 0.123487 0.274094 0.624009 0.166436 192.000000 0.500522 0.010935 -0.002860
1.000000 1210.042480 1759.919067 0.185146 27.000000 59.000000 203.000000 0.131818 0.250349 0.608734 0.165748 176.000000 0.476915 0.011200 -0.003076
1.000000 1228.309937 1779.329346 0.183207 27.000000 59.000000 203.000000 0.134348 0.289132 0.677648 0.170274 176.000000 0.543300 0.012141 -0.003523
